instance_id,image_id,axis,source,chart_type,predicted_chart_type,score
e6e02b472bb4_x,e6e02b472bb4,x,extracted,vertical_bar,vertical_bar,0.9651304218833094
e6e02b472bb4_y,e6e02b472bb4,y,extracted,vertical_bar,vertical_bar,0.9633556764290796
e720cd5e3189_x,e720cd5e3189,x,extracted,vertical_bar,vertical_bar,0.992063658694633
e720cd5e3189_y,e720cd5e3189,y,extracted,vertical_bar,vertical_bar,0.9147209922585435
e7225a3fcd82_x,e7225a3fcd82,x,extracted,vertical_bar,vertical_bar,0.0
e7225a3fcd82_y,e7225a3fcd82,y,extracted,vertical_bar,vertical_bar,0.0
e72dfa00d23f_x,e72dfa00d23f,x,extracted,horizontal_bar,horizontal_bar,0.0
e72dfa00d23f_y,e72dfa00d23f,y,extracted,horizontal_bar,horizontal_bar,0.0
e75681cc9e35_x,e75681cc9e35,x,extracted,line,line,0.0
e75681cc9e35_y,e75681cc9e35,y,extracted,line,line,0.0
e7fef7a144e7_x,e7fef7a144e7,x,extracted,scatter,scatter,1.0
e7fef7a144e7_y,e7fef7a144e7,y,extracted,scatter,scatter,0.0
e81dedc68aee_x,e81dedc68aee,x,extracted,vertical_bar,vertical_bar,1.0
e81dedc68aee_y,e81dedc68aee,y,extracted,vertical_bar,vertical_bar,0.0
e828c1019925_x,e828c1019925,x,extracted,line,line,1.0
e828c1019925_y,e828c1019925,y,extracted,line,line,0.720850445820413
e832d98c37b2_x,e832d98c37b2,x,extracted,line,line,1.0
e832d98c37b2_y,e832d98c37b2,y,extracted,line,line,0.0018349400339903177
e842f47b7ca3_x,e842f47b7ca3,x,extracted,vertical_bar,vertical_bar,1.0
e842f47b7ca3_y,e842f47b7ca3,y,extracted,vertical_bar,vertical_bar,0.9808231165428289
e851131397e0_x,e851131397e0,x,extracted,vertical_bar,vertical_bar,1.0
e851131397e0_y,e851131397e0,y,extracted,vertical_bar,vertical_bar,0.9819533452714584
e85f13f6c2e4_x,e85f13f6c2e4,x,extracted,line,line,0.0
e85f13f6c2e4_y,e85f13f6c2e4,y,extracted,line,line,0.0
e862ee61674f_x,e862ee61674f,x,extracted,scatter,scatter,0.0
e862ee61674f_y,e862ee61674f,y,extracted,scatter,scatter,0.0
e8a13c21f1ca_x,e8a13c21f1ca,x,extracted,vertical_bar,vertical_bar,0.8789745197521681
e8a13c21f1ca_y,e8a13c21f1ca,y,extracted,vertical_bar,vertical_bar,0.9826625199356123
e8d078662348_x,e8d078662348,x,extracted,vertical_bar,vertical_bar,0.0
e8d078662348_y,e8d078662348,y,extracted,vertical_bar,vertical_bar,0.0
e93bed1228d6_x,e93bed1228d6,x,extracted,scatter,scatter,0.0
e93bed1228d6_y,e93bed1228d6,y,extracted,scatter,scatter,0.16473124623372337
e95671475cf0_x,e95671475cf0,x,extracted,vertical_bar,vertical_bar,0.8756469982284039
e95671475cf0_y,e95671475cf0,y,extracted,vertical_bar,vertical_bar,0.0
e9585d79bdbe_x,e9585d79bdbe,x,extracted,line,line,1.0
e9585d79bdbe_y,e9585d79bdbe,y,extracted,line,line,0.7556009679457456
e9585f22af8b_x,e9585f22af8b,x,extracted,line,line,1.0
e9585f22af8b_y,e9585f22af8b,y,extracted,line,line,0.9637703746623598
ea593ed0d946_x,ea593ed0d946,x,extracted,vertical_bar,vertical_bar,1.0
ea593ed0d946_y,ea593ed0d946,y,extracted,vertical_bar,vertical_bar,0.9910075363823514
ea65a360cf1f_x,ea65a360cf1f,x,extracted,horizontal_bar,horizontal_bar,0.0
ea65a360cf1f_y,ea65a360cf1f,y,extracted,horizontal_bar,horizontal_bar,0.0
ea8be455683a_x,ea8be455683a,x,extracted,line,line,0.9886368527483398
ea8be455683a_y,ea8be455683a,y,extracted,line,line,7.864819906444609e-13
ea94c076ae17_x,ea94c076ae17,x,extracted,vertical_bar,vertical_bar,0.0
ea94c076ae17_y,ea94c076ae17,y,extracted,vertical_bar,vertical_bar,0.9407122629221167
eaebe1041e44_x,eaebe1041e44,x,extracted,vertical_bar,vertical_bar,1.0
eaebe1041e44_y,eaebe1041e44,y,extracted,vertical_bar,vertical_bar,0.9768489975642818
eaf3f734b5ce_x,eaf3f734b5ce,x,extracted,line,line,1.0
eaf3f734b5ce_y,eaf3f734b5ce,y,extracted,line,line,0.0
ebc368b17b7a_x,ebc368b17b7a,x,extracted,scatter,scatter,0.0
ebc368b17b7a_y,ebc368b17b7a,y,extracted,scatter,scatter,0.0
ebd64f2930d8_x,ebd64f2930d8,x,extracted,vertical_bar,vertical_bar,1.0
ebd64f2930d8_y,ebd64f2930d8,y,extracted,vertical_bar,vertical_bar,0.43246830501333267
ebe234347886_x,ebe234347886,x,extracted,vertical_bar,vertical_bar,1.0
ebe234347886_y,ebe234347886,y,extracted,vertical_bar,vertical_bar,0.9965365217548647
ec25847958f1_x,ec25847958f1,x,extracted,line,line,1.0
ec25847958f1_y,ec25847958f1,y,extracted,line,line,0.0
ec865cd6e23b_x,ec865cd6e23b,x,extracted,vertical_bar,vertical_bar,1.0
ec865cd6e23b_y,ec865cd6e23b,y,extracted,vertical_bar,vertical_bar,0.9671774366577159
ecdbe9ddd833_x,ecdbe9ddd833,x,extracted,line,line,0.5675900026772602
ecdbe9ddd833_y,ecdbe9ddd833,y,extracted,line,line,0.8611219891591462
ecf312be5365_x,ecf312be5365,x,extracted,vertical_bar,vertical_bar,1.0
ecf312be5365_y,ecf312be5365,y,extracted,vertical_bar,vertical_bar,1.0
ed34016bed73_x,ed34016bed73,x,extracted,vertical_bar,vertical_bar,0.8805727014656142
ed34016bed73_y,ed34016bed73,y,extracted,vertical_bar,vertical_bar,0.0
ed4a7c1f1267_x,ed4a7c1f1267,x,extracted,horizontal_bar,horizontal_bar,0.0
ed4a7c1f1267_y,ed4a7c1f1267,y,extracted,horizontal_bar,horizontal_bar,0.0
ed7741523fef_x,ed7741523fef,x,extracted,vertical_bar,vertical_bar,1.0
ed7741523fef_y,ed7741523fef,y,extracted,vertical_bar,vertical_bar,0.0
ef0755c4a8fc_x,ef0755c4a8fc,x,extracted,vertical_bar,vertical_bar,1.0
ef0755c4a8fc_y,ef0755c4a8fc,y,extracted,vertical_bar,vertical_bar,0.9964634459613007
ef327fad7d34_x,ef327fad7d34,x,extracted,line,line,1.0
ef327fad7d34_y,ef327fad7d34,y,extracted,line,line,0.9768002842048673
ef70aa76f3c3_x,ef70aa76f3c3,x,extracted,vertical_bar,vertical_bar,0.641642601649214
ef70aa76f3c3_y,ef70aa76f3c3,y,extracted,vertical_bar,vertical_bar,0.9841133023936868
ef7c4597707b_x,ef7c4597707b,x,extracted,vertical_bar,vertical_bar,1.0
ef7c4597707b_y,ef7c4597707b,y,extracted,vertical_bar,vertical_bar,1.0
efd7c9e7e7cb_x,efd7c9e7e7cb,x,extracted,scatter,scatter,0.0
efd7c9e7e7cb_y,efd7c9e7e7cb,y,extracted,scatter,scatter,0.0
f04a977279c2_x,f04a977279c2,x,extracted,line,line,1.0
f04a977279c2_y,f04a977279c2,y,extracted,line,line,0.0
f09c747d0489_x,f09c747d0489,x,extracted,line,line,1.0
f09c747d0489_y,f09c747d0489,y,extracted,line,line,1.3322676295501878e-14
f0ee6a02ebf7_x,f0ee6a02ebf7,x,extracted,horizontal_bar,horizontal_bar,0.6708454574074476
f0ee6a02ebf7_y,f0ee6a02ebf7,y,extracted,horizontal_bar,horizontal_bar,0.9886368527483398
f0f024213557_x,f0f024213557,x,extracted,vertical_bar,vertical_bar,0.0
f0f024213557_y,f0f024213557,y,extracted,vertical_bar,vertical_bar,0.0
f139abfed145_x,f139abfed145,x,extracted,horizontal_bar,horizontal_bar,1.0
f139abfed145_y,f139abfed145,y,extracted,horizontal_bar,horizontal_bar,0.0
f1b60f26a69c_x,f1b60f26a69c,x,extracted,line,line,1.0
f1b60f26a69c_y,f1b60f26a69c,y,extracted,line,line,0.9491741360409065
f2af466dc6fd_x,f2af466dc6fd,x,extracted,line,line,1.0
f2af466dc6fd_y,f2af466dc6fd,y,extracted,line,line,0.0
f31edde33a2c_x,f31edde33a2c,x,extracted,line,line,0.0
f31edde33a2c_y,f31edde33a2c,y,extracted,line,line,0.0
f3297792213c_x,f3297792213c,x,extracted,line,line,1.0
f3297792213c_y,f3297792213c,y,extracted,line,line,0.9925266478446679
f348662cedeb_x,f348662cedeb,x,extracted,line,line,1.0
f348662cedeb_y,f348662cedeb,y,extracted,line,line,0.9777594066492332
f3df28f1d4b0_x,f3df28f1d4b0,x,extracted,horizontal_bar,horizontal_bar,0.0
f3df28f1d4b0_y,f3df28f1d4b0,y,extracted,horizontal_bar,horizontal_bar,0.0
f3f68649a564_x,f3f68649a564,x,extracted,line,line,1.0
f3f68649a564_y,f3f68649a564,y,extracted,line,line,0.8692882056575892
f3f7d3f160aa_x,f3f7d3f160aa,x,extracted,scatter,scatter,0.0
f3f7d3f160aa_y,f3f7d3f160aa,y,extracted,scatter,scatter,0.8063232737375536
f4861d3c8f55_x,f4861d3c8f55,x,extracted,vertical_bar,vertical_bar,1.0
f4861d3c8f55_y,f4861d3c8f55,y,extracted,vertical_bar,vertical_bar,0.9679319889807432
f4b756c61637_x,f4b756c61637,x,extracted,vertical_bar,vertical_bar,1.0
f4b756c61637_y,f4b756c61637,y,extracted,vertical_bar,vertical_bar,5.476704934004317e-08
f59728c8bb89_x,f59728c8bb89,x,extracted,vertical_bar,vertical_bar,1.0
f59728c8bb89_y,f59728c8bb89,y,extracted,vertical_bar,vertical_bar,0.9863720009250889
f5a2982034b6_x,f5a2982034b6,x,extracted,scatter,scatter,0.0
f5a2982034b6_y,f5a2982034b6,y,extracted,scatter,scatter,0.0
f660c764e91b_x,f660c764e91b,x,extracted,line,line,1.0
f660c764e91b_y,f660c764e91b,y,extracted,line,line,0.0
f676ba0a1a3e_x,f676ba0a1a3e,x,extracted,line,line,0.0
f676ba0a1a3e_y,f676ba0a1a3e,y,extracted,line,line,0.0
f6811313336b_x,f6811313336b,x,extracted,scatter,scatter,0.0
f6811313336b_y,f6811313336b,y,extracted,scatter,scatter,0.0
f74f8b586f73_x,f74f8b586f73,x,extracted,horizontal_bar,horizontal_bar,0.0
f74f8b586f73_y,f74f8b586f73,y,extracted,horizontal_bar,horizontal_bar,0.0
f7699b88af43_x,f7699b88af43,x,extracted,vertical_bar,vertical_bar,0.5995015833804282
f7699b88af43_y,f7699b88af43,y,extracted,vertical_bar,vertical_bar,0.9840045433659674
f7bac5436b90_x,f7bac5436b90,x,extracted,line,line,1.0
f7bac5436b90_y,f7bac5436b90,y,extracted,line,line,0.838609094870824
f7c5e9ce3f65_x,f7c5e9ce3f65,x,extracted,line,line,0.742753161568654
f7c5e9ce3f65_y,f7c5e9ce3f65,y,extracted,line,line,0.15411659888447304
f7e6da7575cb_x,f7e6da7575cb,x,extracted,vertical_bar,vertical_bar,1.0
f7e6da7575cb_y,f7e6da7575cb,y,extracted,vertical_bar,vertical_bar,0.870939669730717
f7e7e0f55152_x,f7e7e0f55152,x,extracted,line,line,1.0
f7e7e0f55152_y,f7e7e0f55152,y,extracted,line,line,0.0
f8563b8c6549_x,f8563b8c6549,x,extracted,line,line,0.0
f8563b8c6549_y,f8563b8c6549,y,extracted,line,line,0.0
f85bb9a1a051_x,f85bb9a1a051,x,extracted,scatter,scatter,1.0
f85bb9a1a051_y,f85bb9a1a051,y,extracted,scatter,scatter,0.9588538952809296
f89032064933_x,f89032064933,x,extracted,vertical_bar,vertical_bar,1.0
f89032064933_y,f89032064933,y,extracted,vertical_bar,vertical_bar,1.0
f898a37f5430_x,f898a37f5430,x,extracted,vertical_bar,vertical_bar,0.0
f898a37f5430_y,f898a37f5430,y,extracted,vertical_bar,vertical_bar,0.0
f9014eac1620_x,f9014eac1620,x,extracted,vertical_bar,vertical_bar,0.9535218831188681
f9014eac1620_y,f9014eac1620,y,extracted,vertical_bar,vertical_bar,0.9910204839207795
f9ccd77d00b0_x,f9ccd77d00b0,x,extracted,vertical_bar,vertical_bar,1.0
f9ccd77d00b0_y,f9ccd77d00b0,y,extracted,vertical_bar,vertical_bar,1.0
fa0caaf5cfbb_x,fa0caaf5cfbb,x,extracted,vertical_bar,vertical_bar,0.0
fa0caaf5cfbb_y,fa0caaf5cfbb,y,extracted,vertical_bar,vertical_bar,0.0
fa182ca3d747_x,fa182ca3d747,x,extracted,vertical_bar,vertical_bar,1.0
fa182ca3d747_y,fa182ca3d747,y,extracted,vertical_bar,vertical_bar,0.9517011446371688
fa18c7160e74_x,fa18c7160e74,x,extracted,vertical_bar,vertical_bar,0.0
fa18c7160e74_y,fa18c7160e74,y,extracted,vertical_bar,vertical_bar,0.0
fa364e04c7f7_x,fa364e04c7f7,x,extracted,line,line,0.0
fa364e04c7f7_y,fa364e04c7f7,y,extracted,line,line,0.0
face3ef7a262_x,face3ef7a262,x,extracted,vertical_bar,vertical_bar,1.0
face3ef7a262_y,face3ef7a262,y,extracted,vertical_bar,vertical_bar,0.0
faf7715244d3_x,faf7715244d3,x,extracted,line,line,0.0
faf7715244d3_y,faf7715244d3,y,extracted,line,line,0.0
fb7f90a0c040_x,fb7f90a0c040,x,extracted,vertical_bar,vertical_bar,0.9941177149050926
fb7f90a0c040_y,fb7f90a0c040,y,extracted,vertical_bar,vertical_bar,0.9707734821235952
fbad72f7acbd_x,fbad72f7acbd,x,extracted,scatter,scatter,1.0
fbad72f7acbd_y,fbad72f7acbd,y,extracted,scatter,scatter,0.0
fbf4820dc2c1_x,fbf4820dc2c1,x,extracted,line,line,0.0
fbf4820dc2c1_y,fbf4820dc2c1,y,extracted,line,line,0.11962486831444497
fc30beadd9ac_x,fc30beadd9ac,x,extracted,line,line,1.0
fc30beadd9ac_y,fc30beadd9ac,y,extracted,line,line,0.0
fc5779de7efe_x,fc5779de7efe,x,extracted,vertical_bar,vertical_bar,1.0
fc5779de7efe_y,fc5779de7efe,y,extracted,vertical_bar,vertical_bar,0.0
fc908893d0cb_x,fc908893d0cb,x,extracted,vertical_bar,vertical_bar,0.5839900790829156
fc908893d0cb_y,fc908893d0cb,y,extracted,vertical_bar,vertical_bar,0.8422441817374049
fcb7801cf77e_x,fcb7801cf77e,x,extracted,line,line,1.0
fcb7801cf77e_y,fcb7801cf77e,y,extracted,line,line,0.3119080058006338
fd16f4c0f8dd_x,fd16f4c0f8dd,x,extracted,vertical_bar,vertical_bar,0.0
fd16f4c0f8dd_y,fd16f4c0f8dd,y,extracted,vertical_bar,vertical_bar,0.0
fd5231b00f77_x,fd5231b00f77,x,extracted,vertical_bar,vertical_bar,0.0
fd5231b00f77_y,fd5231b00f77,y,extracted,vertical_bar,vertical_bar,0.0
fd832727f987_x,fd832727f987,x,extracted,vertical_bar,vertical_bar,1.0
fd832727f987_y,fd832727f987,y,extracted,vertical_bar,vertical_bar,0.6341029572642625
fdbf6bd1aefc_x,fdbf6bd1aefc,x,extracted,scatter,scatter,0.0
fdbf6bd1aefc_y,fdbf6bd1aefc,y,extracted,scatter,scatter,0.8130900984806793
fdc0ea8c820e_x,fdc0ea8c820e,x,extracted,line,line,1.0
fdc0ea8c820e_y,fdc0ea8c820e,y,extracted,line,line,0.9328488070189755
fdc8e5c9ca09_x,fdc8e5c9ca09,x,extracted,horizontal_bar,horizontal_bar,0.0
fdc8e5c9ca09_y,fdc8e5c9ca09,y,extracted,horizontal_bar,horizontal_bar,0.0
fde797da17a1_x,fde797da17a1,x,extracted,horizontal_bar,horizontal_bar,0.3550913932072304
fde797da17a1_y,fde797da17a1,y,extracted,horizontal_bar,horizontal_bar,0.0
fe062585c3c0_x,fe062585c3c0,x,extracted,scatter,scatter,0.0
fe062585c3c0_y,fe062585c3c0,y,extracted,scatter,scatter,0.0
fe1361d22e0a_x,fe1361d22e0a,x,extracted,vertical_bar,vertical_bar,1.0
fe1361d22e0a_y,fe1361d22e0a,y,extracted,vertical_bar,vertical_bar,0.0
fe3ad00bb48d_x,fe3ad00bb48d,x,extracted,line,line,1.0
fe3ad00bb48d_y,fe3ad00bb48d,y,extracted,line,line,0.9315561158869679
feaf96b0be5b_x,feaf96b0be5b,x,extracted,line,line,0.0
feaf96b0be5b_y,feaf96b0be5b,y,extracted,line,line,0.0
feeae5de34c6_x,feeae5de34c6,x,extracted,line,line,1.0
feeae5de34c6_y,feeae5de34c6,y,extracted,line,line,0.23882613678867948
ff02f480a5e3_x,ff02f480a5e3,x,extracted,horizontal_bar,horizontal_bar,0.0
ff02f480a5e3_y,ff02f480a5e3,y,extracted,horizontal_bar,horizontal_bar,0.0
ff8f1773f9fa_x,ff8f1773f9fa,x,extracted,vertical_bar,vertical_bar,0.5826783499411288
ff8f1773f9fa_y,ff8f1773f9fa,y,extracted,vertical_bar,vertical_bar,1.0
ffab26eb0a3b_x,ffab26eb0a3b,x,extracted,vertical_bar,vertical_bar,1.0
ffab26eb0a3b_y,ffab26eb0a3b,y,extracted,vertical_bar,vertical_bar,0.0
fff5ca7bd414_x,fff5ca7bd414,x,extracted,vertical_bar,vertical_bar,1.0
fff5ca7bd414_y,fff5ca7bd414,y,extracted,vertical_bar,vertical_bar,0.9772645284966985
